,datetime,Incident Category,Longitude,Latitude,date,year,hour,dayOfWeek,TimeOfDay,IsWeekend,IsHoliday,month,day,IsSchoolDay
721969,2008-06-02 22:27:00,Traffic Violation,-122.40050441968,37.7874513289662,2008-06-02,2008,22,Monday,Rest,False,False,6,30,False
723175,2011-11-11 18:30:00,Motor Vehicle Theft,-122.420188747323,37.7753796573025,2011-11-11,2011,18,Friday,Dinner,False,True,11,30,True
724632,2013-10-08 08:30:00,Vandalism,-122.400593259668,37.7876024687437,2013-10-08,2013,8,Tuesday,Morning Class,False,False,10,31,True
724812,2013-11-05 17:30:00,Vandalism,-122.431565622284,37.7900918964407,2013-11-05,2013,17,Tuesday,Dinner,False,False,11,30,True
725004,2007-04-23 10:00:00,Larceny Theft,-122.416468768127,37.774750702851,2007-04-23,2007,10,Monday,Morning Class,False,False,4,30,True
725295,2003-05-16 18:16:00,Traffic Violation,-122.400504419687,37.7874513289433,2003-05-16,2003,18,Friday,Dinner,False,False,5,31,False
726407,2003-04-23 22:00:00,Larceny Theft,-122.400504419687,37.7874513289433,2003-04-23,2003,22,Wednesday,Rest,False,False,4,30,True
727751,2013-05-05 09:00:00,Other,-122.398488873746,37.7891181923442,2013-05-05,2013,9,Sunday,Morning Class,True,False,5,31,False
728425,2010-07-28 02:00:00,Assault,-122.400218868349,37.7877523788601,2010-07-28,2010,2,Wednesday,Rest,False,False,7,31,False
728441,2005-11-12 12:00:00,Motor Vehicle Theft,-122.431565622284,37.7900918964407,2005-11-12,2005,12,Saturday,Lunch,True,False,11,30,True
728625,2013-09-09 20:00:00,Larceny Theft,-122.416468768127,37.774750702851,2013-09-09,2013,20,Monday,Dinner,False,False,9,30,True
728899,2008-03-22 19:09:00,Warrant,-122.420182378054,37.7752692618812,2008-03-22,2008,19,Saturday,Dinner,True,False,3,31,True
730515,2013-10-18 20:29:00,Warrant,-122.451162720276,37.7742489577745,2013-10-18,2013,20,Friday,Dinner,False,False,10,31,True
730772,2006-09-22 22:00:00,Traffic Violation,-122.40050441968,37.7874513289662,2006-09-22,2006,22,Friday,Rest,False,False,9,30,True
730796,2011-01-10 20:44:00,Vandalism,-122.40093111397,37.7871900467437,2011-01-10,2011,20,Monday,Dinner,False,False,1,31,True
731574,2008-09-27 10:00:00,Larceny Theft,-122.416468768127,37.774750702851,2008-09-27,2008,10,Saturday,Morning Class,True,False,9,30,True
733138,2012-01-31 19:26:00,Larceny Theft,-122.400966877406,37.7877490252528,2012-01-31,2012,19,Tuesday,Dinner,False,False,1,31,True
736847,2010-05-17 08:00:00,Vandalism,-122.420182378054,37.7752692618812,2010-05-17,2010,8,Monday,Morning Class,False,False,5,31,False
740111,2010-10-23 03:00:00,Recovered Vehicle,-122.40093111397,37.7871900467437,2010-10-23,2010,3,Saturday,Rest,True,False,10,31,True
740900,2012-09-28 04:00:00,Burglary,-122.45132686962,37.7746940189634,2012-09-28,2012,4,Friday,Rest,False,False,9,30,True
741280,2003-03-10 11:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2003-03-10,2003,11,Monday,Lunch,False,False,3,31,True
743694,2013-12-20 16:55:00,Larceny Theft,-122.400966877406,37.7877490252528,2013-12-20,2013,16,Friday,Afternoon Class,False,False,12,31,False
745728,2009-12-09 18:25:00,Traffic Violation,-122.40050441968,37.7874513289662,2009-12-09,2009,18,Wednesday,Dinner,False,False,12,31,False
746744,2005-03-23 18:00:00,Assault,-122.400705379904,37.7875363608218,2005-03-23,2005,18,Wednesday,Dinner,False,False,3,31,True
748011,2010-09-12 12:40:00,Suspicious Occ,-122.40104522913,37.7878903550026,2010-09-12,2010,12,Sunday,Lunch,True,False,9,30,True
748687,2004-11-22 12:30:00,Larceny Theft,-122.400966877406,37.7877490252528,2004-11-22,2004,12,Monday,Lunch,False,False,11,30,True
748826,2006-05-04 14:30:00,Larceny Theft,-122.432387723436,37.7900426050846,2006-05-04,2006,14,Thursday,Afternoon Class,False,False,5,31,False
749178,2013-12-21 21:35:00,Assault,-122.40093111397,37.7871900467437,2013-12-21,2013,21,Saturday,Rest,True,False,12,31,False
749389,2006-11-07 19:00:00,Larceny Theft,-122.416468768127,37.774750702851,2006-11-07,2006,19,Tuesday,Dinner,False,False,11,30,True
750062,2011-12-15 11:30:00,Robbery,-122.451192216536,37.7747209503169,2011-12-15,2011,11,Thursday,Lunch,False,False,12,31,False
751106,2004-11-24 13:23:00,Assault,-122.431565622284,37.7900918964407,2004-11-24,2004,13,Wednesday,Lunch,False,False,11,30,True
751555,2010-09-10 21:00:00,Larceny Theft,-122.398567191735,37.78898234438,2010-09-10,2010,21,Friday,Rest,False,False,9,30,True
752161,2003-06-27 16:30:00,Burglary,-122.400860907814,37.7870905204825,2003-06-27,2003,16,Friday,Afternoon Class,False,False,6,30,False
753144,2006-11-14 15:38:00,Other,-122.451162720276,37.7742489577745,2006-11-14,2006,15,Tuesday,Afternoon Class,False,False,11,30,True
753894,2012-08-06 00:01:00,Fraud,-122.432387723436,37.7900426050846,2012-08-06,2012,0,Monday,Rest,False,False,8,31,True
754493,2003-10-14 18:00:00,Fraud,-122.432224074629,37.7895973300011,2003-10-14,2003,18,Tuesday,Dinner,False,False,10,31,True
758088,2004-02-27 08:00:00,Assault,-122.416468768127,37.774750702851,2004-02-27,2004,8,Friday,Morning Class,False,False,2,29,True
758530,2007-12-26 12:50:00,Burglary,-122.400218868349,37.7877523788601,2007-12-26,2007,12,Wednesday,Lunch,False,False,12,31,False
758928,2011-08-29 18:30:00,Burglary,-122.400860907814,37.7870905204825,2011-08-29,2011,18,Monday,Dinner,False,False,8,31,True
759979,2006-09-04 09:58:00,Warrant,-122.420188747323,37.7753796573025,2006-09-04,2006,9,Monday,Morning Class,False,True,9,30,True
760081,2006-08-15 13:00:00,Missing Person,-122.400593259668,37.7876024687437,2006-08-15,2006,13,Tuesday,Lunch,False,False,8,31,True
760892,2004-05-09 01:49:00,Miscellaneous Investigation,-122.400504419687,37.7874513289433,2004-05-09,2004,1,Sunday,Rest,True,False,5,31,False
761681,2012-02-15 18:13:00,Larceny Theft,-122.401045229133,37.7878903550851,2012-02-15,2012,18,Wednesday,Dinner,False,False,2,29,True
767221,2011-12-24 01:20:00,Assault,-122.400803885548,37.7864412623669,2011-12-24,2011,1,Saturday,Rest,True,False,12,31,False
767301,2006-02-27 18:45:00,Assault,-122.416468768127,37.774750702851,2006-02-27,2006,18,Monday,Dinner,False,False,2,28,True
768320,2013-01-24 20:40:00,Robbery,-122.400860907814,37.7870905204825,2013-01-24,2013,20,Thursday,Dinner,False,False,1,31,True
770086,2005-06-25 13:59:00,Missing Person,-122.431565622284,37.7900918964407,2005-06-25,2005,13,Saturday,Lunch,True,False,6,30,False
770765,2013-06-05 12:37:00,Larceny Theft,-122.398567191735,37.78898234438,2013-06-05,2013,12,Wednesday,Lunch,False,False,6,30,False
772697,2013-11-10 00:25:00,Larceny Theft,-122.400803885548,37.7864412623669,2013-11-10,2013,0,Sunday,Rest,True,False,11,30,True
772715,2011-12-26 15:00:00,Larceny Theft,-122.400705379904,37.7875363608218,2011-12-26,2011,15,Monday,Afternoon Class,False,True,12,31,False
775107,2013-11-01 21:30:00,Suspicious Occ,-122.40093111397,37.7871900467437,2013-11-01,2013,21,Friday,Rest,False,False,11,30,True
775221,2011-09-06 08:20:00,Larceny Theft,-122.416468768127,37.774750702851,2011-09-06,2011,8,Tuesday,Morning Class,False,False,9,30,True
776198,2003-05-15 11:30:00,Assault,-122.431565622284,37.7900918964407,2003-05-15,2003,11,Thursday,Lunch,False,False,5,31,False
776788,2011-03-24 07:30:00,Assault,-122.401045229133,37.7878903550851,2011-03-24,2011,7,Thursday,Morning Class,False,False,3,31,True
778074,2013-11-05 19:45:00,Assault,-122.431565622284,37.7900918964407,2013-11-05,2013,19,Tuesday,Dinner,False,False,11,30,True
778362,2010-09-01 13:10:00,Fraud,-122.40050441968,37.7874513289662,2010-09-01,2010,13,Wednesday,Lunch,False,False,9,30,True
778498,2010-09-29 15:27:00,Warrant,-122.400218868349,37.7877523788601,2010-09-29,2010,15,Wednesday,Afternoon Class,False,False,9,30,True
780685,2011-11-13 02:00:00,Assault,-122.40093111397,37.7871900467437,2011-11-13,2011,2,Sunday,Rest,True,False,11,30,True
780938,2004-10-07 17:00:00,Burglary,-122.416468768127,37.774750702851,2004-10-07,2004,17,Thursday,Dinner,False,False,10,31,True
783118,2013-06-21 23:00:00,Non-Criminal,-122.400803885548,37.7864412623669,2013-06-21,2013,23,Friday,Rest,False,False,6,30,False
783457,2013-04-21 01:30:00,Larceny Theft,-122.400803885548,37.7864412623669,2013-04-21,2013,1,Sunday,Rest,True,False,4,30,True
783565,2003-03-21 14:30:00,Vandalism,-122.431565622284,37.7900918964407,2003-03-21,2003,14,Friday,Afternoon Class,False,False,3,31,True
783625,2013-01-08 12:15:00,Larceny Theft,-122.403136797439,37.8026329102835,2013-01-08,2013,12,Tuesday,Lunch,False,False,1,31,True
784233,2008-11-10 16:05:00,Larceny Theft,-122.400593259668,37.7876024687437,2008-11-10,2008,16,Monday,Afternoon Class,False,False,11,30,True
785764,2003-10-22 07:55:00,Traffic Violation,-122.416566499663,37.7748284841464,2003-10-22,2003,7,Wednesday,Morning Class,False,False,10,31,True
786737,2009-03-13 19:15:00,Burglary,-122.400705379904,37.7875363608218,2009-03-13,2009,19,Friday,Dinner,False,False,3,31,True
787006,2006-09-23 17:30:00,Larceny Theft,-122.403136797439,37.8026329102835,2006-09-23,2006,17,Saturday,Dinner,True,False,9,30,True
787447,2011-08-08 21:49:00,Suspicious Occ,-122.40104522913,37.7878903550026,2011-08-08,2011,21,Monday,Rest,False,False,8,31,True
790237,2004-12-01 12:40:00,Traffic Violation,-122.400504419687,37.7874513289433,2004-12-01,2004,12,Wednesday,Lunch,False,False,12,31,False
792700,2003-10-02 08:45:00,Traffic Violation,-122.400504419687,37.7874513289433,2003-10-02,2003,8,Thursday,Morning Class,False,False,10,31,True
793448,2006-07-22 11:15:00,Larceny Theft,-122.416566499663,37.7748284841464,2006-07-22,2006,11,Saturday,Lunch,True,False,7,31,False
794294,2003-08-04 21:57:00,Drug Offense,-122.420182378054,37.7752692618812,2003-08-04,2003,21,Monday,Rest,False,False,8,31,True
794346,2011-04-08 18:00:00,Burglary,-122.40093111397,37.7871900467437,2011-04-08,2011,18,Friday,Dinner,False,False,4,30,True
794770,2003-10-07 07:48:00,Warrant,-122.416468768127,37.774750702851,2003-10-07,2003,7,Tuesday,Morning Class,False,False,10,31,True
794859,2006-04-10 07:59:00,Assault,-122.40104522913,37.7878903550026,2006-04-10,2006,7,Monday,Morning Class,False,False,4,30,True
795517,2006-02-11 02:24:00,Assault,-122.40093111397,37.7871900467437,2006-02-11,2006,2,Saturday,Rest,True,False,2,28,True
796899,2003-10-01 15:30:00,Miscellaneous Investigation,-122.416468768127,37.774750702851,2003-10-01,2003,15,Wednesday,Afternoon Class,False,False,10,31,True
797374,2010-02-15 07:30:00,Burglary,-122.451192216536,37.7747209503169,2010-02-15,2010,7,Monday,Morning Class,False,True,2,28,True
799761,2012-05-29 00:01:00,Vandalism,-122.409046343419,37.7751758248112,2012-05-29,2012,0,Tuesday,Rest,False,False,5,31,False
800303,2012-07-03 16:00:00,Larceny Theft,-122.398488873746,37.7891181923442,2012-07-03,2012,16,Tuesday,Afternoon Class,False,False,7,31,False
801061,2009-03-20 21:00:00,Lost Property,-122.40093111397,37.7871900467437,2009-03-20,2009,21,Friday,Rest,False,False,3,31,True
802546,2008-10-22 09:25:00,Larceny Theft,-122.400966877406,37.7877490252528,2008-10-22,2008,9,Wednesday,Morning Class,False,False,10,31,True
803040,2011-07-21 07:00:00,Non-Criminal,-122.431565622284,37.7900918964407,2011-07-21,2011,7,Thursday,Morning Class,False,False,7,31,False
805302,2005-08-27 10:05:00,Traffic Violation,-122.400504419687,37.7874513289433,2005-08-27,2005,10,Saturday,Morning Class,True,False,8,31,True
805356,2013-05-11 15:45:00,Larceny Theft,-122.420276402175,37.7757385704624,2013-05-11,2013,15,Saturday,Afternoon Class,True,False,5,31,False
805358,2007-03-06 17:00:00,Burglary,-122.431565622284,37.7900918964407,2007-03-06,2007,17,Tuesday,Dinner,False,False,3,31,True
808938,2012-05-10 13:30:00,Larceny Theft,-122.40093111397,37.7871900467437,2012-05-10,2012,13,Thursday,Lunch,False,False,5,31,False
812014,2012-04-04 10:00:00,Larceny Theft,-122.400593259668,37.7876024687437,2012-04-04,2012,10,Wednesday,Morning Class,False,False,4,30,True
812053,2012-09-03 12:00:00,Lost Property,-122.400593259668,37.7876024687437,2012-09-03,2012,12,Monday,Lunch,False,True,9,30,True
813186,2013-07-03 12:00:00,Other,-122.420188747323,37.7753796573025,2013-07-03,2013,12,Wednesday,Lunch,False,False,7,31,False
814214,2006-11-29 10:23:00,Suspicious Occ,-122.416468768127,37.774750702851,2006-11-29,2006,10,Wednesday,Morning Class,False,False,11,30,True
817282,2011-02-01 20:35:00,Vandalism,-122.400705379904,37.7875363608218,2011-02-01,2011,20,Tuesday,Dinner,False,False,2,28,True
817517,2013-03-15 20:15:00,Larceny Theft,-122.40093111397,37.7871900467437,2013-03-15,2013,20,Friday,Dinner,False,False,3,31,True
817905,2010-04-29 14:00:00,Non-Criminal,-122.40050441968,37.7874513289662,2010-04-29,2010,14,Thursday,Afternoon Class,False,False,4,30,True
822420,2013-02-02 18:00:00,Motor Vehicle Theft,-122.400761616575,37.7881895328651,2013-02-02,2013,18,Saturday,Dinner,True,False,2,28,True
822521,2004-04-02 15:25:00,Lost Property,-122.454965815502,37.7578244540575,2004-04-02,2004,15,Friday,Afternoon Class,False,False,4,30,True
822884,2004-09-04 11:05:00,Other,-122.416468768127,37.774750702851,2004-09-04,2004,11,Saturday,Lunch,True,False,9,30,True
823131,2005-02-13 07:18:00,Disorderly Conduct,-122.416468768127,37.774750702851,2005-02-13,2005,7,Sunday,Morning Class,True,False,2,28,True
824618,2011-06-14 09:00:00,Offences Against The Family And Children,-122.400966877406,37.7877490252528,2011-06-14,2011,9,Tuesday,Morning Class,False,False,6,30,False
824936,2004-05-22 03:30:00,Burglary,-122.40093111397,37.7871900467437,2004-05-22,2004,3,Saturday,Rest,True,False,5,31,False
825130,2010-09-07 16:10:00,Suspicious Occ,-122.416566499663,37.7748284841464,2010-09-07,2010,16,Tuesday,Afternoon Class,False,False,9,30,True
825156,2005-02-22 13:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2005-02-22,2005,13,Tuesday,Lunch,False,False,2,28,True
825261,2006-09-14 20:00:00,Forgery And Counterfeiting,-122.454877943757,37.757738797187,2006-09-14,2006,20,Thursday,Dinner,False,False,9,30,True
825943,2011-07-31 20:15:00,Larceny Theft,-122.432224074629,37.7895973300011,2011-07-31,2011,20,Sunday,Dinner,True,False,7,31,False
828117,2008-06-27 20:20:00,Other,-122.401045229133,37.7878903550851,2008-06-27,2008,20,Friday,Dinner,False,False,6,30,False
829432,2006-05-28 00:01:00,Larceny Theft,-122.451192216536,37.7747209503169,2006-05-28,2006,0,Sunday,Rest,True,False,5,31,False
830993,2009-01-04 10:30:00,Larceny Theft,-122.416468768127,37.774750702851,2009-01-04,2009,10,Sunday,Morning Class,True,False,1,31,True
832128,2013-11-06 13:30:00,Assault,-122.431565622284,37.7900918964407,2013-11-06,2013,13,Wednesday,Lunch,False,False,11,30,True
832296,2010-01-08 18:25:00,Suspicious Occ,-122.40093111397,37.7871900467437,2010-01-08,2010,18,Friday,Dinner,False,False,1,31,True
832974,2013-12-03 08:00:00,Larceny Theft,-122.400705379904,37.7875363608218,2013-12-03,2013,8,Tuesday,Morning Class,False,False,12,31,False
833051,2012-08-06 00:01:00,Larceny Theft,-122.432387723436,37.7900426050846,2012-08-06,2012,0,Monday,Rest,False,False,8,31,True
834755,2009-10-23 09:15:00,Larceny Theft,-122.398488873746,37.7891181923442,2009-10-23,2009,9,Friday,Morning Class,False,False,10,31,True
835264,2003-10-23 11:10:00,Motor Vehicle Theft,-122.474449004179,37.7204795034776,2003-10-23,2003,11,Thursday,Lunch,False,False,10,31,True
835292,2013-02-15 18:00:00,Larceny Theft,-122.416468768127,37.774750702851,2013-02-15,2013,18,Friday,Dinner,False,False,2,28,True
837603,2013-12-22 14:00:00,Suspicious Occ,-122.420182378054,37.7752692618812,2013-12-22,2013,14,Sunday,Afternoon Class,True,False,12,31,False
838730,2012-05-21 10:30:00,Stolen Property,-122.400593259668,37.7876024687437,2012-05-21,2012,10,Monday,Morning Class,False,False,5,31,False
838823,2013-10-11 02:11:00,Drug Offense,-122.416468768127,37.774750702851,2013-10-11,2013,2,Friday,Rest,False,False,10,31,True
839564,2011-09-07 01:00:00,Larceny Theft,-122.416468768127,37.774750702851,2011-09-07,2011,1,Wednesday,Rest,False,False,9,30,True
840395,2003-08-04 11:00:00,Motor Vehicle Theft,-122.401045229138,37.7878903549798,2003-08-04,2003,11,Monday,Lunch,False,False,8,31,True
841268,2010-05-26 11:10:00,Other Miscellaneous,-122.416468768127,37.774750702851,2010-05-26,2010,11,Wednesday,Lunch,False,False,5,31,False
842278,2003-12-24 01:20:00,Assault,-122.40093111397,37.7871900467437,2003-12-24,2003,1,Wednesday,Rest,False,False,12,31,False
842360,2013-12-13 11:45:00,Vandalism,-122.40050441968,37.7874513289662,2013-12-13,2013,11,Friday,Lunch,False,False,12,31,False
842931,2011-03-24 18:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2011-03-24,2011,18,Thursday,Dinner,False,False,3,31,True
844434,2006-12-23 15:55:00,Embezzlement,-122.400593259668,37.7876024687437,2006-12-23,2006,15,Saturday,Afternoon Class,True,False,12,31,False
846595,2013-07-30 01:00:00,Larceny Theft,-122.420182378054,37.7752692618812,2013-07-30,2013,1,Tuesday,Rest,False,False,7,31,False
846732,2012-06-28 23:00:00,Non-Criminal,-122.416566499663,37.7748284841464,2012-06-28,2012,23,Thursday,Rest,False,False,6,30,False
846811,2009-09-25 17:00:00,Larceny Theft,-122.420188747323,37.7753796573025,2009-09-25,2009,17,Friday,Dinner,False,False,9,30,True
849636,2006-05-11 06:05:00,Larceny Theft,-122.400761616575,37.7881895328651,2006-05-11,2006,6,Thursday,Rest,False,False,5,31,False
853248,2004-06-06 00:01:00,Robbery,-122.431565622284,37.7900918964407,2004-06-06,2004,0,Sunday,Rest,True,False,6,30,False
856277,2008-01-24 10:45:00,Larceny Theft,-122.401045229133,37.7878903550851,2008-01-24,2008,10,Thursday,Morning Class,False,False,1,31,True
859074,2013-11-23 05:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2013-11-23,2013,5,Saturday,Rest,True,False,11,30,True
859268,2012-07-24 22:25:00,Larceny Theft,-122.431587353631,37.790200386759,2012-07-24,2012,22,Tuesday,Rest,False,False,7,31,False
861209,2010-06-21 15:30:00,Larceny Theft,-122.400593259668,37.7876024687437,2010-06-21,2010,15,Monday,Afternoon Class,False,False,6,30,False
861299,2009-11-01 02:00:00,Burglary,-122.431565622284,37.7900918964407,2009-11-01,2009,2,Sunday,Rest,True,False,11,30,True
861327,2011-08-12 17:30:00,Larceny Theft,-122.400593259668,37.7876024687437,2011-08-12,2011,17,Friday,Dinner,False,False,8,31,True
862655,2005-06-21 12:00:00,Non-Criminal,-122.431565622284,37.7900918964407,2005-06-21,2005,12,Tuesday,Lunch,False,False,6,30,False
866023,2003-05-22 15:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2003-05-22,2003,15,Thursday,Afternoon Class,False,False,5,31,False
866881,2013-11-21 22:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2013-11-21,2013,22,Thursday,Rest,False,False,11,30,True
867566,2004-03-13 03:30:00,Burglary,-122.451192216536,37.7747209503169,2004-03-13,2004,3,Saturday,Rest,True,False,3,31,True
870424,2005-03-16 16:15:00,Assault,-122.400860907814,37.7870905204825,2005-03-16,2005,16,Wednesday,Afternoon Class,False,False,3,31,True
871389,2012-10-11 01:00:00,Sex Offenses,-122.409046343419,37.7751758248112,2012-10-11,2012,1,Thursday,Rest,False,False,10,31,True
871601,2010-03-17 12:23:00,Other,-122.432387723436,37.7900426050846,2010-03-17,2010,12,Wednesday,Lunch,False,False,3,31,True
872336,2005-09-16 08:30:00,Larceny Theft,-122.416566499663,37.7748284841464,2005-09-16,2005,8,Friday,Morning Class,False,False,9,30,True
872876,2006-10-30 16:25:00,Vandalism,-122.432387723436,37.7900426050846,2006-10-30,2006,16,Monday,Afternoon Class,False,False,10,31,True
873478,2005-11-05 16:00:00,Burglary,-122.400966877406,37.7877490252528,2005-11-05,2005,16,Saturday,Afternoon Class,True,False,11,30,True
873899,2012-06-26 16:01:00,Other,-122.454965815502,37.7578244540575,2012-06-26,2012,16,Tuesday,Afternoon Class,False,False,6,30,False
874537,2010-01-30 11:00:00,Larceny Theft,-122.420188747323,37.7753796573025,2010-01-30,2010,11,Saturday,Lunch,True,False,1,31,True
874833,2013-11-16 02:10:00,Suspicious Occ,-122.416566499663,37.7748284841464,2013-11-16,2013,2,Saturday,Rest,True,False,11,30,True
876247,2011-08-07 01:05:00,Assault,-122.40093111397,37.7871900467437,2011-08-07,2011,1,Sunday,Rest,True,False,8,31,True
877455,2007-10-31 13:30:00,Motor Vehicle Theft,-122.40104522913,37.7878903550026,2007-10-31,2007,13,Wednesday,Lunch,False,False,10,31,True
879505,2003-10-11 18:57:00,Suspicious Occ,-122.431565622284,37.7900918964407,2003-10-11,2003,18,Saturday,Dinner,True,False,10,31,True
879991,2003-10-14 19:35:00,Burglary,-122.400860907814,37.7870905204825,2003-10-14,2003,19,Tuesday,Dinner,False,False,10,31,True
881498,2007-01-11 14:16:00,Traffic Violation,-122.432387723436,37.7900426050846,2007-01-11,2007,14,Thursday,Afternoon Class,False,False,1,31,True
882787,2005-03-01 17:00:00,Burglary,-122.420188747323,37.7753796573025,2005-03-01,2005,17,Tuesday,Dinner,False,False,3,31,True
882975,2006-09-16 02:30:00,Assault,-122.40093111397,37.7871900467437,2006-09-16,2006,2,Saturday,Rest,True,False,9,30,True
883702,2007-09-22 15:00:00,Larceny Theft,-122.400218868349,37.7877523788601,2007-09-22,2007,15,Saturday,Afternoon Class,True,False,9,30,True
883976,2007-03-19 17:30:00,Larceny Theft,-122.400593259668,37.7876024687437,2007-03-19,2007,17,Monday,Dinner,False,False,3,31,True
884077,2005-12-17 00:01:00,Non-Criminal,-122.431565622284,37.7900918964407,2005-12-17,2005,0,Saturday,Rest,True,False,12,31,False
885151,2003-01-02 18:00:00,Lost Property,-122.400860907814,37.7870905204825,2003-01-02,2003,18,Thursday,Dinner,False,False,1,31,True
885471,2008-10-17 13:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2008-10-17,2008,13,Friday,Lunch,False,False,10,31,True
885753,2004-06-08 09:15:00,Other,-122.400504419687,37.7874513289433,2004-06-08,2004,9,Tuesday,Morning Class,False,False,6,30,False
886291,2012-09-21 23:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2012-09-21,2012,23,Friday,Rest,False,False,9,30,True
886331,2010-06-09 08:30:00,Assault,-122.431565622284,37.7900918964407,2010-06-09,2010,8,Wednesday,Morning Class,False,False,6,30,False
887286,2003-02-10 20:16:00,Traffic Violation,-122.400504419687,37.7874513289433,2003-02-10,2003,20,Monday,Dinner,False,False,2,28,True
888295,2003-06-02 13:00:00,Lost Property,-122.432387723408,37.7900426050623,2003-06-02,2003,13,Monday,Lunch,False,False,6,30,False
888309,2013-10-26 22:30:00,Lost Property,-122.400803885548,37.7864412623669,2013-10-26,2013,22,Saturday,Rest,True,False,10,31,True
888943,2004-08-29 23:30:00,Larceny Theft,-122.409046343419,37.7751758248112,2004-08-29,2004,23,Sunday,Rest,True,False,8,31,True
890389,2012-02-29 19:36:00,Robbery,-122.40093111397,37.7871900467437,2012-02-29,2012,19,Wednesday,Dinner,False,False,2,29,True
891336,2013-06-12 17:50:00,Motor Vehicle Theft,-122.420283353539,37.7758489446746,2013-06-12,2013,17,Wednesday,Dinner,False,False,6,30,False
891489,2008-02-20 22:18:00,Non-Criminal,-122.431565622284,37.7900918964407,2008-02-20,2008,22,Wednesday,Rest,False,False,2,29,True
892194,2013-11-23 18:00:00,Traffic Violation,-122.40050441968,37.7874513289662,2013-11-23,2013,18,Saturday,Dinner,True,False,11,30,True
896389,2003-10-06 20:56:00,Other Miscellaneous,-122.416468768127,37.774750702851,2003-10-06,2003,20,Monday,Dinner,False,False,10,31,True
897158,2013-08-15 15:15:00,Larceny Theft,-122.40050441968,37.7874513289662,2013-08-15,2013,15,Thursday,Afternoon Class,False,False,8,31,True
901677,2008-11-13 18:00:00,Burglary,-122.400860907814,37.7870905204825,2008-11-13,2008,18,Thursday,Dinner,False,False,11,30,True
903570,2008-08-21 11:00:00,Other,-122.431565622284,37.7900918964407,2008-08-21,2008,11,Thursday,Lunch,False,False,8,31,True
905071,2003-04-11 11:00:00,Non-Criminal,-122.431565622284,37.7900918964407,2003-04-11,2003,11,Friday,Lunch,False,False,4,30,True
905387,2009-03-03 15:10:00,Suspicious Occ,-122.420188747323,37.7753796573025,2009-03-03,2009,15,Tuesday,Afternoon Class,False,False,3,31,True
906555,2010-06-28 11:56:00,Non-Criminal,-122.400860907814,37.7870905204825,2010-06-28,2010,11,Monday,Lunch,False,False,6,30,False
907106,2006-10-28 07:00:00,Larceny Theft,-122.40948237086,37.7754506238157,2006-10-28,2006,7,Saturday,Morning Class,True,False,10,31,True
907946,2009-11-29 17:25:00,Larceny Theft,-122.398916192453,37.789635979407,2009-11-29,2009,17,Sunday,Dinner,True,False,11,30,True
908324,2012-07-26 04:00:00,Burglary,-122.40093111397,37.7871900467437,2012-07-26,2012,4,Thursday,Rest,False,False,7,31,False
908381,2003-10-14 18:00:00,Fraud,-122.432224074629,37.7895973300011,2003-10-14,2003,18,Tuesday,Dinner,False,False,10,31,True
908829,2011-06-07 15:00:00,Lost Property,-122.400860907814,37.7870905204825,2011-06-07,2011,15,Tuesday,Afternoon Class,False,False,6,30,False
909007,2006-08-09 05:45:00,Suspicious Occ,-122.416468768127,37.774750702851,2006-08-09,2006,5,Wednesday,Rest,False,False,8,31,True
913343,2005-09-20 08:31:00,Assault,-122.432387723408,37.7900426050623,2005-09-20,2005,8,Tuesday,Morning Class,False,False,9,30,True
913384,2010-03-24 09:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2010-03-24,2010,9,Wednesday,Morning Class,False,False,3,31,True
913862,2003-02-07 16:38:00,Larceny Theft,-122.398488873746,37.7891181923442,2003-02-07,2003,16,Friday,Afternoon Class,False,False,2,28,True
914135,2012-10-06 00:01:00,Larceny Theft,-122.400803885548,37.7864412623669,2012-10-06,2012,0,Saturday,Rest,True,False,10,31,True
914157,2004-05-24 09:12:00,Other,-122.400593259668,37.7876024687437,2004-05-24,2004,9,Monday,Morning Class,False,False,5,31,False
915057,2008-09-04 00:01:00,Embezzlement,-122.431565622284,37.7900918964407,2008-09-04,2008,0,Thursday,Rest,False,False,9,30,True
916101,2012-09-08 23:50:00,Larceny Theft,-122.451162720276,37.7742489577745,2012-09-08,2012,23,Saturday,Rest,True,False,9,30,True
916921,2005-06-28 10:00:00,Burglary,-122.40093111397,37.7871900467437,2005-06-28,2005,10,Tuesday,Morning Class,False,False,6,30,False
917093,2004-02-27 10:10:00,Larceny Theft,-122.400504419687,37.7874513289433,2004-02-27,2004,10,Friday,Morning Class,False,False,2,29,True
920833,2005-05-11 10:40:00,Other,-122.451162720249,37.7742489577521,2005-05-11,2005,10,Wednesday,Morning Class,False,False,5,31,False
920954,2003-08-29 08:15:00,Larceny Theft,-122.432387723408,37.7900426050623,2003-08-29,2003,8,Friday,Morning Class,False,False,8,31,True
